TaxNodeID	TaxName	TotalReads	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers	TotalAlignments	taxpath
394954	"s__Methylobacterium organophilum"	1	1.0	1.11	0	0	47.0	0.9787	0.489	0.511	19	0.0	1	"394954:s__Methylobacterium organophilum:species;251232:g__Methylobacterium:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
366126	"RS_GCF_900232865.1"	1	1.0	2.1	0	0	45.0	1.0	0.667	0.667	17	0.0	1	"366126:RS_GCF_900232865.1:subspecies;366125:s__Corynebacterium dentalis:species;175271:g__Corynebacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
366125	"s__Corynebacterium dentalis"	1	1.0	2.1	0	0	45.0	1.0	0.667	0.667	17	0.0	1	"366125:s__Corynebacterium dentalis:species;175271:g__Corynebacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
48380	"g__Klebsiella"	1	1.0	2.33	0.0	0.0	83.0	0.9699	0.578	0.596	55	0.0	2	"48380:g__Klebsiella:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
341111	"RS_GCF_018831085.1"	1	1.0	1.51	0	0.0	33.0	1.0	0.333	0.333	5	0.0	1	"341111:RS_GCF_018831085.1:subspecies;341108:s__Rheinheimera sp018831085:species;301954:g__Rheinheimera:genus;225214:f__Alteromonadaceae:family;145555:o__Enterobacterales_A:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
341108	"s__Rheinheimera sp018831085"	1	1.0	1.51	0	0.0	33.0	1.0	0.333	0.333	5	0.0	1	"341108:s__Rheinheimera sp018831085:species;301954:g__Rheinheimera:genus;225214:f__Alteromonadaceae:family;145555:o__Enterobacterales_A:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
462467	"RS_GCF_008630915.1"	1	1.0	3.03	0	0.0	36.0	1.0	0.278	0.278	8	0.0	1	"462467:RS_GCF_008630915.1:subspecies;462466:s__Acinetobacter sp008630915:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
462466	"s__Acinetobacter sp008630915"	1	1.0	3.03	0	0.0	36.0	1.0	0.278	0.278	8	0.0	1	"462466:s__Acinetobacter sp008630915:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
235824	"g__Moraxella_A"	1	1.0	3.39	0	0	62.0	0.957	0.387	0.419	34	0.0	3	"235824:g__Moraxella_A:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
221928	"RS_GCF_000368825.1"	1	1.0	1.94	0.0	0	33.0	1.0	0.273	0.273	5	0.0	1	"221928:RS_GCF_000368825.1:subspecies;221853:s__Acinetobacter ursingii:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
221853	"s__Acinetobacter ursingii"	1	1.0	1.94	0.0	0	33.0	1.0	0.273	0.273	5	0.0	1	"221853:s__Acinetobacter ursingii:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
185892	"g__Stenotrophomonas"	1	1.0	5.02	0	0	100.0	0.9775	0.75	0.748	72	0.0	4	"185892:g__Stenotrophomonas:genus;177470:f__Xanthomonadaceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
287305	"RS_GCF_002165255.2"	1	1.0	4.73	0	0	33.0	0.9697	0.182	0.212	5	0.0	1	"287305:RS_GCF_002165255.2:subspecies;287304:s__Acinetobacter sp002165255:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
287304	"s__Acinetobacter sp002165255"	1	1.0	4.73	0	0	33.0	0.9697	0.182	0.212	5	0.0	1	"287304:s__Acinetobacter sp002165255:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
253262	"g__Sphingopyxis"	1	1.0	2.12	0.0	0	47.0	0.9787	0.702	0.716	19	0.0	3	"253262:g__Sphingopyxis:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
223508	"f__Sphingomonadaceae"	1	1.0	2.12	0.0	0	47.0	0.9787	0.702	0.716	19	0.0	3	"223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
223507	"o__Sphingomonadales"	1	1.0	2.12	0.0	0	47.0	0.9787	0.702	0.716	19	0.0	3	"223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
290081	"RS_GCF_001570885.1"	1	1.0	4.21	0.0	0.0	45.0	1.0	0.756	0.756	17	0.0	1	"290081:RS_GCF_001570885.1:subspecies;290073:s__Micrococcus lylae:species;187122:g__Micrococcus:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
290073	"s__Micrococcus lylae"	1	1.0	4.21	0.0	0.0	45.0	1.0	0.756	0.756	17	0.0	1	"290073:s__Micrococcus lylae:species;187122:g__Micrococcus:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
187122	"g__Micrococcus"	1	1.0	4.21	0.0	0.0	45.0	1.0	0.756	0.756	17	0.0	1	"187122:g__Micrococcus:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
187121	"f__Micrococcaceae"	1	1.0	4.21	0.0	0.0	45.0	1.0	0.756	0.756	17	0.0	1	"187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
171647	"o__Actinomycetales"	1	1.0	4.21	0.0	0.0	45.0	1.0	0.756	0.756	17	0.0	1	"171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
270175	"RS_GCF_000314675.2"	1	1.0	2.73	0	0.0	47.0	0.9574	0.489	0.489	19	0.0	1	"270175:RS_GCF_000314675.2:subspecies;270169:s__Afipia broomeae:species;270168:g__Afipia:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
270169	"s__Afipia broomeae"	1	1.0	2.73	0	0.0	47.0	0.9574	0.489	0.489	19	0.0	1	"270169:s__Afipia broomeae:species;270168:g__Afipia:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
270168	"g__Afipia"	1	1.0	2.73	0	0.0	47.0	0.9574	0.489	0.489	19	0.0	1	"270168:g__Afipia:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
127516	"g__Enterobacter"	1	1.0	3.43	0.0	0.0	34.0	0.9804	0.294	0.314	6	0.0	6	"127516:g__Enterobacter:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
408511	"RS_GCF_016428905.1"	1	1.0	1.01	0.0	0.0	37.0	0.973	0.541	0.541	9	0.0	1	"408511:RS_GCF_016428905.1:subspecies;408510:s__Dyella sp016428905:species;321083:g__Dyella:genus;275876:f__Rhodanobacteraceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
408510	"s__Dyella sp016428905"	1	1.0	1.01	0.0	0.0	37.0	0.973	0.541	0.541	9	0.0	1	"408510:s__Dyella sp016428905:species;321083:g__Dyella:genus;275876:f__Rhodanobacteraceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
321083	"g__Dyella"	1	1.0	1.01	0.0	0.0	37.0	0.973	0.541	0.541	9	0.0	1	"321083:g__Dyella:genus;275876:f__Rhodanobacteraceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
457215	"RS_GCF_016428875.1"	1	1.0	1.51	0	0.0	37.0	0.973	0.541	0.528	9	0.0	1	"457215:RS_GCF_016428875.1:subspecies;457214:s__Xylophilus sp016428875:species;376793:g__Xylophilus:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
457214	"s__Xylophilus sp016428875"	1	1.0	1.51	0	0.0	37.0	0.973	0.541	0.528	9	0.0	1	"457214:s__Xylophilus sp016428875:species;376793:g__Xylophilus:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
376793	"g__Xylophilus"	1	1.0	1.51	0	0.0	37.0	0.973	0.541	0.528	9	0.0	1	"376793:g__Xylophilus:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
315600	"RS_GCF_000275725.1"	1	1.0	2.08	0.0	0.0	35.0	0.9714	0.514	0.543	7	0.0	1	"315600:RS_GCF_000275725.1:subspecies;315599:s__Halomonas stevensii:species;242500:g__Halomonas:genus;242499:f__Halomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
315599	"s__Halomonas stevensii"	1	1.0	2.08	0.0	0.0	35.0	0.9714	0.514	0.543	7	0.0	1	"315599:s__Halomonas stevensii:species;242500:g__Halomonas:genus;242499:f__Halomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
219532	"g__Mesorhizobium"	1	1.0	2.15	0.0	0	33.0	1.0	0.515	0.515	5	0.0	2	"219532:g__Mesorhizobium:genus;161315:f__Rhizobiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
510475	"RS_GCF_002847445.1"	1	1.0	1.48	0.0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"510475:RS_GCF_002847445.1:subspecies;510474:s__Paracoccus zhejiangensis:species;279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
510474	"s__Paracoccus zhejiangensis"	1	1.0	1.48	0.0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"510474:s__Paracoccus zhejiangensis:species;279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
279860	"g__Paracoccus"	1	1.0	1.48	0.0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
198019	"f__Rhodobacteraceae"	1	1.0	1.48	0.0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
198018	"o__Rhodobacterales"	1	1.0	1.48	0.0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
250529	"GB_GCA_003755025.1"	1	1.0	2.22	0.0	0.0	34.0	1.0	0.618	0.618	6	0.0	1	"250529:GB_GCA_003755025.1:subspecies;250506:s__Diaphorobacter nitroreducens:species;250505:g__Diaphorobacter:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
250506	"s__Diaphorobacter nitroreducens"	1	1.0	2.22	0.0	0.0	34.0	1.0	0.618	0.618	6	0.0	1	"250506:s__Diaphorobacter nitroreducens:species;250505:g__Diaphorobacter:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
250505	"g__Diaphorobacter"	1	1.0	2.22	0.0	0.0	34.0	1.0	0.618	0.618	6	0.0	1	"250505:g__Diaphorobacter:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
294249	"RS_GCF_000368865.1"	1	1.0	1.48	0	0	31.0	0.9677	0.484	0.484	3	0.0	1	"294249:RS_GCF_000368865.1:subspecies;294246:s__Acinetobacter bouvetii:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
294246	"s__Acinetobacter bouvetii"	1	1.0	1.48	0	0	31.0	0.9677	0.484	0.484	3	0.0	1	"294246:s__Acinetobacter bouvetii:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
287406	"g__Telluria"	1	1.0	1.29	0	0.0	33.0	0.9924	0.697	0.705	5	0.0	4	"287406:g__Telluria:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
212265	"RS_GCF_000987075.1"	1	1.0	2.64	0.0	0	121.0	1.0	0.661	0.661	93	0.0	1	"212265:RS_GCF_000987075.1:subspecies;212217:s__Burkholderia contaminans:species;147452:g__Burkholderia:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
212217	"s__Burkholderia contaminans"	1	1.0	2.64	0.0	0	121.0	1.0	0.661	0.661	93	0.0	1	"212217:s__Burkholderia contaminans:species;147452:g__Burkholderia:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
450737	"RS_GCF_009469695.1"	1	1.0	1.23	0	0	31.0	0.9677	0.484	0.484	3	0.0	1	"450737:RS_GCF_009469695.1:subspecies;450736:s__Propionivibrio limicola:species;315725:g__Propionivibrio:genus;248460:f__Rhodocyclaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
450736	"s__Propionivibrio limicola"	1	1.0	1.23	0	0	31.0	0.9677	0.484	0.484	3	0.0	1	"450736:s__Propionivibrio limicola:species;315725:g__Propionivibrio:genus;248460:f__Rhodocyclaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
315725	"g__Propionivibrio"	1	1.0	1.23	0	0	31.0	0.9677	0.484	0.484	3	0.0	1	"315725:g__Propionivibrio:genus;248460:f__Rhodocyclaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
248460	"f__Rhodocyclaceae"	1	1.0	1.23	0	0	31.0	0.9677	0.484	0.484	3	0.0	1	"248460:f__Rhodocyclaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
