TaxNodeID	TaxName	TotalReads	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers	TotalAlignments	PMDsover2	PMDSover4	taxpath
297870	"p__Atribacterota"	36127	1.209	2.82	0.0926	0.0495	70.12	0.9702	0.358	0.358	1258331	0.173	70722	0.245	0.07	"297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
297872	"o__SB-45"	36118	1.209	2.82	0.0927	0.0495	70.13	0.9702	0.358	0.358	1258075	0.173	70684	0.245	0.07	"297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
297871	"c__JS1"	36118	1.209	2.82	0.0927	0.0495	70.13	0.9702	0.358	0.358	1258075	0.173	70684	0.245	0.07	"297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
297873	"f__34-128"	35815	1.208	2.82	0.0926	0.0493	70.14	0.9702	0.358	0.358	1249493	0.172	69921	0.245	0.07	"297873:f__34-128:family;297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
238248	"p__Desulfobacterota"	35190	1.006	2.17	0.126	0.0653	55.09	0.9727	0.47	0.475	947757	0.006	54699	0.235	0.063	"238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
343024	"g__34-128"	33635	1.205	2.83	0.0923	0.0494	70.51	0.9702	0.358	0.358	1186348	0.17	63848	0.246	0.071	"343024:g__34-128:genus;297873:f__34-128:family;297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
249843	"p__Patescibacteria"	29197	1.077	2.61	0.1325	0.0759	54.76	0.9709	0.398	0.4	725342	0.072	43541	0.266	0.075	"249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
864	"c__Nanoarchaeia"	21562	1.059	3.05	0.1579	0.0891	48.91	0.9701	0.352	0.353	425791	0.056	31554	0.267	0.073	"864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
863	"p__Nanoarchaeota"	21562	1.059	3.05	0.1579	0.0891	48.91	0.9701	0.352	0.353	425791	0.056	31554	0.267	0.073	"863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
249844	"c__Paceibacteria"	21420	1.089	2.56	0.1413	0.0777	53.43	0.9706	0.405	0.408	500195	0.082	33690	0.275	0.077	"249844:c__Paceibacteria:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
271173	"c__Desulfobacteria"	19015	1.029	2.3	0.1189	0.0614	55.75	0.9728	0.423	0.429	512890	0.028	30665	0.233	0.059	"271173:c__Desulfobacteria:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
271174	"o__Desulfobacterales"	18845	1.029	2.3	0.1183	0.0614	55.81	0.9728	0.423	0.429	509287	0.028	30343	0.233	0.06	"271174:o__Desulfobacterales:order;271173:c__Desulfobacteria:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
1445	"o__Pacearchaeales"	15689	1.075	3.06	0.1525	0.0868	48.05	0.9693	0.357	0.358	292544	0.07	22044	0.258	0.069	"1445:o__Pacearchaeales:order;864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
1446	"f__GW2011-AR1"	15562	1.074	3.06	0.1518	0.0867	48.08	0.9693	0.357	0.358	290960	0.069	21703	0.258	0.069	"1446:f__GW2011-AR1:family;1445:o__Pacearchaeales:order;864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
333235	"c__UBA8468"	15353	1.146	2.13	0.1177	0.0623	62.71	0.9788	0.506	0.514	465037	0.127	15527	0.233	0.071	"333235:c__UBA8468:class;333234:p__Ratteibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
333234	"p__Ratteibacteria"	15353	1.146	2.13	0.1177	0.0623	62.71	0.9788	0.506	0.514	465037	0.127	15527	0.233	0.071	"333234:p__Ratteibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
382554	"f__MWAK01"	15130	1.149	2.13	0.1186	0.0625	62.79	0.9789	0.507	0.515	458146	0.13	15283	0.233	0.071	"382554:f__MWAK01:family;382553:o__MWAK01:order;333235:c__UBA8468:class;333234:p__Ratteibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
382553	"o__MWAK01"	15130	1.149	2.13	0.1186	0.0625	62.79	0.9789	0.507	0.515	458146	0.13	15283	0.233	0.071	"382553:o__MWAK01:order;333235:c__UBA8468:class;333234:p__Ratteibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
455751	"GB_GCA_018829455.1"	15117	1.149	2.13	0.1187	0.0626	62.8	0.9789	0.507	0.515	458002	0.129	15263	0.233	0.071	"455751:GB_GCA_018829455.1:subspecies;455750:s__JAHJUB01 sp018829455:species;455749:g__JAHJUB01:genus;382554:f__MWAK01:family;382553:o__MWAK01:order;333235:c__UBA8468:class;333234:p__Ratteibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
455750	"s__JAHJUB01 sp018829455"	15117	1.149	2.13	0.1187	0.0626	62.8	0.9789	0.507	0.515	458002	0.129	15263	0.233	0.071	"455750:s__JAHJUB01 sp018829455:species;455749:g__JAHJUB01:genus;382554:f__MWAK01:family;382553:o__MWAK01:order;333235:c__UBA8468:class;333234:p__Ratteibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
455749	"g__JAHJUB01"	15117	1.149	2.13	0.1187	0.0626	62.8	0.9789	0.507	0.515	458002	0.129	15263	0.233	0.071	"455749:g__JAHJUB01:genus;382554:f__MWAK01:family;382553:o__MWAK01:order;333235:c__UBA8468:class;333234:p__Ratteibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
271175	"f__Desulfobacteraceae"	10637	1.046	2.41	0.1238	0.0657	54.74	0.9711	0.403	0.407	271980	0.044	17987	0.247	0.06	"271175:f__Desulfobacteraceae:family;271174:o__Desulfobacterales:order;271173:c__Desulfobacteria:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
101055	"p__Actinomycetota"	10001	1.015	2.6	0.0613	0.0339	67.75	0.976	0.458	0.455	391635	0.015	15086	0.166	0.039	"101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
271176	"g__Desulfobacula"	9989	1.043	2.42	0.1243	0.0661	55.16	0.9712	0.402	0.407	260036	0.042	15666	0.25	0.061	"271176:g__Desulfobacula:genus;271175:f__Desulfobacteraceae:family;271174:o__Desulfobacterales:order;271173:c__Desulfobacteria:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269314	"o__Syntrophales"	9225	1.008	2.02	0.1669	0.0939	51.22	0.9741	0.542	0.552	212432	0.008	14674	0.27	0.082	"269314:o__Syntrophales:order;269313:c__Syntrophia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269313	"c__Syntrophia"	9225	1.008	2.02	0.1669	0.0939	51.22	0.9741	0.542	0.552	212432	0.008	14674	0.27	0.082	"269313:c__Syntrophia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
173790	"p__Bacteroidota"	9005	1.028	2.64	0.1006	0.0529	55.93	0.9703	0.363	0.364	244727	0.027	10961	0.215	0.055	"173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
258297	"o__UBA9983_A"	8656	1.112	2.27	0.1509	0.0799	51.86	0.9692	0.437	0.443	185712	0.101	13994	0.279	0.074	"258297:o__UBA9983_A:order;249844:c__Paceibacteria:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
2058	"g__JAGVXH01"	8140	1.096	2.99	0.1567	0.0971	49.23	0.9714	0.382	0.381	157598	0.088	9626	0.267	0.079	"2058:g__JAGVXH01:genus;1446:f__GW2011-AR1:family;1445:o__Pacearchaeales:order;864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
307158	"f__UBA5619"	7514	1.015	2.03	0.1789	0.1007	51.17	0.9752	0.554	0.565	171508	0.015	11864	0.28	0.089	"307158:f__UBA5619:family;269314:o__Syntrophales:order;269313:c__Syntrophia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
252024	"p__Chloroflexota"	7384	0.999	1.93	0.1128	0.0563	53.22	0.9718	0.522	0.529	186349	0	9597	0.214	0.054	"252024:p__Chloroflexota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
173791	"c__Bacteroidia"	7120	1.034	2.63	0.1	0.0523	54.93	0.9689	0.367	0.368	185490	0.033	8914	0.215	0.052	"173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
252025	"c__Dehalococcoidia"	6393	1.003	1.91	0.1163	0.0572	53.16	0.9723	0.518	0.524	160374	0.003	8009	0.22	0.057	"252025:c__Dehalococcoidia:class;252024:p__Chloroflexota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
307159	"g__UBA5619"	6297	1.012	2.03	0.1877	0.1073	51.31	0.9756	0.554	0.565	144997	0.012	9386	0.289	0.095	"307159:g__UBA5619:genus;307158:f__UBA5619:family;269314:o__Syntrophales:order;269313:c__Syntrophia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
258689	"c__Cloacimonadia"	5882	1.022	2.56	0.1546	0.0697	53.27	0.9764	0.363	0.366	145438	0.022	6828	0.254	0.072	"258689:c__Cloacimonadia:class;258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
258688	"p__Cloacimonadota"	5882	1.022	2.56	0.1546	0.0697	53.27	0.9764	0.363	0.366	145438	0.022	6828	0.254	0.072	"258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
314933	"c__Humimicrobiia"	5850	1.034	2.84	0.0803	0.0396	69.27	0.978	0.357	0.356	233539	0.033	8596	0.187	0.046	"314933:c__Humimicrobiia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
272223	"o__Paceibacterales"	5554	1.053	2.72	0.1467	0.0797	53.02	0.9714	0.386	0.391	131932	0.05	6964	0.272	0.077	"272223:o__Paceibacterales:order;249844:c__Paceibacteria:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
173792	"o__Bacteroidales"	5421	1.036	2.54	0.1056	0.0551	55.23	0.9691	0.372	0.374	142417	0.035	6691	0.219	0.052	"173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
300479	"f__UBA2103"	5002	1.162	1.99	0.1583	0.0807	53.18	0.97	0.473	0.478	108414	0.139	6361	0.29	0.08	"300479:f__UBA2103:family;258297:o__UBA9983_A:order;249844:c__Paceibacteria:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
300480	"g__C7867-001"	4991	1.162	1.98	0.1579	0.0809	53.19	0.97	0.473	0.478	108220	0.139	6244	0.289	0.08	"300480:g__C7867-001:genus;300479:f__UBA2103:family;258297:o__UBA9983_A:order;249844:c__Paceibacteria:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
1538	"o__Woesearchaeales"	4744	1.018	3.04	0.1771	0.1018	51.92	0.9727	0.338	0.341	111507	0.018	6607	0.301	0.089	"1538:o__Woesearchaeales:order;864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
314935	"f__Humimicrobiaceae"	4635	1.032	2.77	0.0837	0.0396	68.68	0.9785	0.367	0.366	182739	0.031	7327	0.185	0.047	"314935:f__Humimicrobiaceae:family;314934:o__Humimicrobiales:order;314933:c__Humimicrobiia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
314934	"o__Humimicrobiales"	4635	1.032	2.77	0.0837	0.0396	68.68	0.9785	0.367	0.366	182739	0.031	7327	0.185	0.047	"314934:o__Humimicrobiales:order;314933:c__Humimicrobiia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
252026	"o__Dehalococcoidales"	4270	1.007	1.94	0.1362	0.0681	51.67	0.9737	0.526	0.534	100338	0.007	4834	0.231	0.061	"252026:o__Dehalococcoidales:order;252025:c__Dehalococcoidia:class;252024:p__Chloroflexota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
393785	"GB_GCA_943353835.1"	4196	1.173	2.0	0.1602	0.0842	54.54	0.9706	0.466	0.472	94934	0.148	4199	0.291	0.08	"393785:GB_GCA_943353835.1:subspecies;393783:s__C7867-001 sp943353835:species;300480:g__C7867-001:genus;300479:f__UBA2103:family;258297:o__UBA9983_A:order;249844:c__Paceibacteria:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
393783	"s__C7867-001 sp943353835"	4196	1.173	2.0	0.1602	0.0842	54.54	0.9706	0.466	0.472	94934	0.148	4199	0.291	0.08	"393783:s__C7867-001 sp943353835:species;300480:g__C7867-001:genus;300479:f__UBA2103:family;258297:o__UBA9983_A:order;249844:c__Paceibacteria:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
457183	"GB_GCA_000405605.1"	4051	1.197	2.95	0.1002	0.0517	75.12	0.9728	0.355	0.355	159479	0.165	4159	0.244	0.071	"457183:GB_GCA_000405605.1:subspecies;457182:s__34-128 sp000405605:species;343024:g__34-128:genus;297873:f__34-128:family;297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
457182	"s__34-128 sp000405605"	4051	1.197	2.95	0.1002	0.0517	75.12	0.9728	0.355	0.355	159479	0.165	4159	0.244	0.071	"457182:s__34-128 sp000405605:species;343024:g__34-128:genus;297873:f__34-128:family;297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
497187	"GB_GCA_018812385.1"	3997	1.061	2.42	0.1357	0.0723	58.53	0.9734	0.406	0.412	115013	0.058	4038	0.27	0.074	"497187:GB_GCA_018812385.1:subspecies;497186:s__Desulfobacula sp018812385:species;271176:g__Desulfobacula:genus;271175:f__Desulfobacteraceae:family;271174:o__Desulfobacterales:order;271173:c__Desulfobacteria:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
497186	"s__Desulfobacula sp018812385"	3997	1.061	2.42	0.1357	0.0723	58.53	0.9734	0.406	0.412	115013	0.058	4038	0.27	0.074	"497186:s__Desulfobacula sp018812385:species;271176:g__Desulfobacula:genus;271175:f__Desulfobacteraceae:family;271174:o__Desulfobacterales:order;271173:c__Desulfobacteria:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
272706	"f__VadinHA17"	3918	1.042	2.47	0.0917	0.0583	56.56	0.9683	0.372	0.374	107404	0.04	5005	0.215	0.049	"272706:f__VadinHA17:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
286532	"f__UBA11574"	3857	1.026	2.07	0.0973	0.0408	60.17	0.9741	0.464	0.469	120900	0.026	5816	0.199	0.052	"286532:f__UBA11574:family;271174:o__Desulfobacterales:order;271173:c__Desulfobacteria:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
440115	"g__JADFUQ01"	3649	1.042	2.48	0.0934	0.0553	56.64	0.9683	0.371	0.373	100322	0.04	4592	0.215	0.049	"440115:g__JADFUQ01:genus;272706:f__VadinHA17:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
416315	"GB_GCA_018894595.1"	3588	1.112	2.92	0.0932	0.0585	71.04	0.9756	0.353	0.355	138856	0.101	3623	0.241	0.077	"416315:GB_GCA_018894595.1:subspecies;416314:s__34-128 sp018894595:species;343024:g__34-128:genus;297873:f__34-128:family;297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
416314	"s__34-128 sp018894595"	3588	1.112	2.92	0.0932	0.0585	71.04	0.9756	0.353	0.355	138856	0.101	3623	0.241	0.077	"416314:s__34-128 sp018894595:species;343024:g__34-128:genus;297873:f__34-128:family;297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
2892	"f__CG1-02-33-12"	3403	1.016	3.11	0.1958	0.1024	52.53	0.9726	0.333	0.335	82139	0.016	4895	0.303	0.089	"2892:f__CG1-02-33-12:family;1538:o__Woesearchaeales:order;864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
2893	"g__CG1-02-33-12"	3378	1.015	3.12	0.1969	0.1031	52.6	0.9726	0.332	0.335	81895	0.015	4837	0.303	0.09	"2893:g__CG1-02-33-12:genus;2892:f__CG1-02-33-12:family;1538:o__Woesearchaeales:order;864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
292131	"o__Desulfatiglandales"	3369	1.015	1.97	0.0862	0.0401	58.65	0.9713	0.482	0.486	101745	0.015	3806	0.191	0.046	"292131:o__Desulfatiglandales:order;292130:c__DSM-4660:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
292130	"c__DSM-4660"	3369	1.015	1.97	0.0862	0.0401	58.65	0.9713	0.482	0.486	101745	0.015	3806	0.191	0.046	"292130:c__DSM-4660:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
389624	"g__Desulfatibia_A"	3354	1.025	2.07	0.0959	0.0394	61.04	0.9743	0.465	0.47	108096	0.024	4850	0.2	0.053	"389624:g__Desulfatibia_A:genus;286532:f__UBA11574:family;271174:o__Desulfobacterales:order;271173:c__Desulfobacteria:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
307162	"GB_GCA_018896355.1"	3345	1.021	2.03	0.2193	0.1219	52.99	0.9787	0.539	0.552	81881	0.021	3413	0.331	0.124	"307162:GB_GCA_018896355.1:subspecies;307160:s__UBA5619 sp018896355:species;307159:g__UBA5619:genus;307158:f__UBA5619:family;269314:o__Syntrophales:order;269313:c__Syntrophia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
307160	"s__UBA5619 sp018896355"	3345	1.021	2.03	0.2193	0.1219	52.99	0.9787	0.539	0.552	81881	0.021	3413	0.331	0.124	"307160:s__UBA5619 sp018896355:species;307159:g__UBA5619:genus;307158:f__UBA5619:family;269314:o__Syntrophales:order;269313:c__Syntrophia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
258273	"c__ABY1"	3330	1.034	2.79	0.1268	0.0813	53.21	0.9695	0.383	0.387	81191	0.033	4452	0.268	0.08	"258273:c__ABY1:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
3	"p__Halobacteriota"	3330	1.089	2.21	0.1678	0.0839	48.88	0.9684	0.41	0.415	63872	0.081	4490	0.273	0.068	"3:p__Halobacteriota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
284415	"p__Omnitrophota"	3208	1.018	2.38	0.1446	0.0509	54.44	0.9758	0.407	0.411	83330	0.018	3838	0.242	0.074	"284415:p__Omnitrophota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
4	"c__Methanosarcinia"	3205	1.092	2.19	0.1715	0.0863	48.43	0.9684	0.41	0.414	59959	0.084	4348	0.277	0.067	"4:c__Methanosarcinia:class;3:p__Halobacteriota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
5	"o__Methanosarcinales"	3202	1.092	2.19	0.1718	0.0864	48.44	0.9683	0.41	0.414	59924	0.084	4345	0.277	0.067	"5:o__Methanosarcinales:order;4:c__Methanosarcinia:class;3:p__Halobacteriota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
292132	"f__Desulfatiglandaceae"	3185	1.017	1.97	0.0873	0.0424	58.94	0.9715	0.483	0.487	96888	0.017	3574	0.194	0.047	"292132:f__Desulfatiglandaceae:family;292131:o__Desulfatiglandales:order;292130:c__DSM-4660:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
284416	"c__Koll11"	3176	1.018	2.38	0.1446	0.0502	54.54	0.9758	0.407	0.411	82806	0.018	3796	0.243	0.075	"284416:c__Koll11:class;284415:p__Omnitrophota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269679	"o__JGIOTU-2"	3129	1.02	2.44	0.1788	0.0696	56.43	0.9815	0.373	0.378	87250	0.019	3696	0.269	0.087	"269679:o__JGIOTU-2:order;258689:c__Cloacimonadia:class;258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269680	"f__JGIOTU-2"	3119	1.02	2.44	0.179	0.0698	56.48	0.9815	0.373	0.378	87089	0.02	3674	0.27	0.087	"269680:f__JGIOTU-2:family;269679:o__JGIOTU-2:order;258689:c__Cloacimonadia:class;258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
474611	"GB_GCA_000405345.1"	2962	1.179	2.88	0.0977	0.0534	74.31	0.9727	0.358	0.358	116290	0.152	2983	0.245	0.07	"474611:GB_GCA_000405345.1:subspecies;474610:s__34-128 sp000405345:species;343024:g__34-128:genus;297873:f__34-128:family;297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
474610	"s__34-128 sp000405345"	2962	1.179	2.88	0.0977	0.0534	74.31	0.9727	0.358	0.358	116290	0.152	2983	0.245	0.07	"474610:s__34-128 sp000405345:species;343024:g__34-128:genus;297873:f__34-128:family;297872:o__SB-45:order;297871:c__JS1:class;297870:p__Atribacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269681	"g__JGIOTU-2"	2960	1.018	2.42	0.1803	0.0731	56.51	0.9821	0.376	0.382	82855	0.018	3468	0.271	0.088	"269681:g__JGIOTU-2:genus;269680:f__JGIOTU-2:family;269679:o__JGIOTU-2:order;258689:c__Cloacimonadia:class;258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
6975	"GB_GCA_018901375.1"	2931	1.095	3.19	0.1839	0.1024	51.06	0.972	0.389	0.39	61740	0.086	2996	0.292	0.093	"6975:GB_GCA_018901375.1:subspecies;6974:s__JAGVXH01 sp018901375:species;2058:g__JAGVXH01:genus;1446:f__GW2011-AR1:family;1445:o__Pacearchaeales:order;864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
6974	"s__JAGVXH01 sp018901375"	2931	1.095	3.19	0.1839	0.1024	51.06	0.972	0.389	0.39	61740	0.086	2996	0.292	0.093	"6974:s__JAGVXH01 sp018901375:species;2058:g__JAGVXH01:genus;1446:f__GW2011-AR1:family;1445:o__Pacearchaeales:order;864:c__Nanoarchaeia:class;863:p__Nanoarchaeota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
260318	"p__Planctomycetota"	2743	1.035	2.07	0.118	0.0457	50.92	0.9704	0.498	0.499	60731	0.034	3565	0.213	0.05	"260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
258690	"o__Cloacimonadales"	2723	1.015	2.7	0.1265	0.0669	49.75	0.9706	0.351	0.351	58363	0.014	3051	0.237	0.055	"258690:o__Cloacimonadales:order;258689:c__Cloacimonadia:class;258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
325411	"f__TCS61"	2704	1.016	2.7	0.1272	0.0661	49.81	0.9706	0.35	0.35	58058	0.015	3007	0.236	0.055	"325411:f__TCS61:family;258690:o__Cloacimonadales:order;258689:c__Cloacimonadia:class;258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
238250	"o__Desulfobulbales"	2615	1.028	1.98	0.088	0.0372	56.39	0.9687	0.501	0.509	72241	0.027	4051	0.202	0.051	"238250:o__Desulfobulbales:order;238249:c__Desulfobulbia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
238249	"c__Desulfobulbia"	2615	1.028	1.98	0.088	0.0372	56.39	0.9687	0.501	0.509	72241	0.027	4051	0.202	0.051	"238249:c__Desulfobulbia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269695	"GB_GCA_000404785.1"	2552	1.014	2.41	0.1914	0.0758	57.48	0.9831	0.376	0.382	74200	0.014	2674	0.279	0.094	"269695:GB_GCA_000404785.1:subspecies;269682:s__JGIOTU-2 sp000404785:species;269681:g__JGIOTU-2:genus;269680:f__JGIOTU-2:family;269679:o__JGIOTU-2:order;258689:c__Cloacimonadia:class;258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269682	"s__JGIOTU-2 sp000404785"	2552	1.014	2.41	0.1914	0.0758	57.48	0.9831	0.376	0.382	74200	0.014	2674	0.279	0.094	"269682:s__JGIOTU-2 sp000404785:species;269681:g__JGIOTU-2:genus;269680:f__JGIOTU-2:family;269679:o__JGIOTU-2:order;258689:c__Cloacimonadia:class;258688:p__Cloacimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
305258	"o__Portnoybacterales"	2465	1.05	3.01	0.1222	0.0906	60.17	0.9734	0.341	0.34	75547	0.047	2609	0.267	0.078	"305258:o__Portnoybacterales:order;249844:c__Paceibacteria:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
2469	"f__Methanoperedenaceae"	2411	1.098	2.17	0.1591	0.0837	47.61	0.9679	0.415	0.421	43085	0.089	3087	0.278	0.06	"2469:f__Methanoperedenaceae:family;5:o__Methanosarcinales:order;4:c__Methanosarcinia:class;3:p__Halobacteriota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
14525	"p__Pseudomonadota"	2383	1.026	2.42	0.0818	0.0407	50.87	0.9692	0.548	0.558	53138	0.025	3737	0.192	0.041	"14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
261155	"c__Microgenomatia"	2374	1.045	2.76	0.104	0.0623	59.16	0.9733	0.372	0.372	70759	0.043	2916	0.227	0.064	"261155:c__Microgenomatia:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
267643	"c__Phycisphaerae"	2329	1.031	2.03	0.1268	0.0476	51.26	0.9707	0.487	0.488	52556	0.03	3103	0.219	0.051	"267643:c__Phycisphaerae:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
