TaxNodeID	TaxName	TotalReads	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers	TotalAlignments	PMDsover2	PMDSover4	taxpath
456886	"GB_GCA_013205275.1"	1	1.0	1.59	0	0	69.0	0.9565	0.536	0.507	41	0.0	1	0.0	0.0	"456886:GB_GCA_013205275.1:subspecies;456885:s__BACL14 sp013205275:species;266342:g__BACL14:genus;238735:f__Methylophilaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
456885	"s__BACL14 sp013205275"	1	1.0	1.59	0	0	69.0	0.9565	0.536	0.507	41	0.0	1	0.0	0.0	"456885:s__BACL14 sp013205275:species;266342:g__BACL14:genus;238735:f__Methylophilaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
334124	"GB_GCA_903834845.1"	1	1.0	2.79	0	0	54.0	0.9815	0.278	0.259	26	0.0	1	0.0	0.0	"334124:GB_GCA_903834845.1:subspecies;334122:s__JAAFHB01 sp903834845:species;297216:g__JAAFHB01:genus;241060:f__Prolixibacteraceae:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
334122	"s__JAAFHB01 sp903834845"	1	1.0	2.79	0	0	54.0	0.9815	0.278	0.259	26	0.0	1	0.0	0.0	"334122:s__JAAFHB01 sp903834845:species;297216:g__JAAFHB01:genus;241060:f__Prolixibacteraceae:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
473386	"GB_GCA_022822905.1"	1	1.735	44.47	0.0	0.0	87.0	0.954	0.552	0.517	34	0.424	1	0.0	0.0	"473386:GB_GCA_022822905.1:subspecies;473385:s__Bin134 sp022822905:species;271158:g__Bin134:genus;271157:f__Bin134:family;246208:o__Acidimicrobiales:order;245798:c__Acidimicrobiia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
473385	"s__Bin134 sp022822905"	1	1.735	44.47	0.0	0.0	87.0	0.954	0.552	0.517	34	0.424	1	0.0	0.0	"473385:s__Bin134 sp022822905:species;271158:g__Bin134:genus;271157:f__Bin134:family;246208:o__Acidimicrobiales:order;245798:c__Acidimicrobiia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
464414	"RS_GCF_900102545.1"	1	1.0	6.16	0	0	31.0	0.9677	0.516	0.484	3	0.0	1	0.0	0.0	"464414:RS_GCF_900102545.1:subspecies;464413:s__Chitinophaga filiformis:species;352667:g__Chitinophaga:genus;257281:f__Chitinophagaceae:family;257280:o__Chitinophagales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
464413	"s__Chitinophaga filiformis"	1	1.0	6.16	0	0	31.0	0.9677	0.516	0.484	3	0.0	1	0.0	0.0	"464413:s__Chitinophaga filiformis:species;352667:g__Chitinophaga:genus;257281:f__Chitinophagaceae:family;257280:o__Chitinophagales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
390747	"RS_GCF_001676055.1"	1	1.0	1.43	0	0	36.0	1.0	0.333	0.333	8	0.0	1	0.0	0.0	"390747:RS_GCF_001676055.1:subspecies;390746:s__Morganella psychrotolerans_B:species;200081:g__Morganella:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
390746	"s__Morganella psychrotolerans_B"	1	1.0	1.43	0	0	36.0	1.0	0.333	0.333	8	0.0	1	0.0	0.0	"390746:s__Morganella psychrotolerans_B:species;200081:g__Morganella:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
